Date,Open,High,Low,Close
2024-01-10,1.08348,1.08574,1.08146,1.08399
2024-01-11,1.08394,1.08981,1.08122,1.08722
2024-01-12,1.08735,1.08925,1.0849,1.08615
2024-01-15,1.08679,1.08992,1.08597,1.08898
2024-01-16,1.089,1.09039,1.08693,1.08893
2024-01-17,1.08882,1.09896,1.08708,1.09641
2024-01-18,1.09599,1.10376,1.09532,1.10284
2024-01-19,1.10302,1.10386,1.10063,1.10287
2024-01-22,1.1032,1.10613,1.10154,1.10478
2024-01-23,1.10477,1.10553,1.10246,1.10349
2024-01-24,1.1035,1.10523,1.09754,1.09792
2024-01-25,1.09784,1.10262,1.09745,1.10194
2024-01-26,1.10229,1.10241,1.09702,1.09754
2024-01-29,1.09736,1.09773,1.0934,1.09499
2024-01-30,1.09474,1.09548,1.09053,1.09466
2024-01-31,1.09456,1.09554,1.09014,1.09333
2024-02-01,1.09344,1.09503,1.08958,1.09296
2024-02-02,1.09299,1.09628,1.09144,1.09497
2024-02-05,1.09551,1.09748,1.09056,1.09159
2024-02-06,1.09135,1.09848,1.09115,1.09571
2024-02-07,1.0957,1.10473,1.09554,1.10407
2024-02-08,1.10413,1.10446,1.10063,1.10218
2024-02-09,1.10206,1.10603,1.10205,1.10461
2024-02-12,1.10434,1.10659,1.10301,1.10581
2024-02-13,1.10563,1.1185,1.10514,1.11708
2024-02-14,1.11706,1.11746,1.11153,1.11273
2024-02-15,1.11275,1.11316,1.10612,1.10904
2024-02-16,1.10894,1.11087,1.10757,1.11026
2024-02-19,1.11057,1.11288,1.10965,1.11132
2024-02-20,1.1113,1.11475,1.10963,1.1132
2024-02-21,1.11322,1.11356,1.10977,1.11141
2024-02-22,1.11139,1.11592,1.10851,1.11434
2024-02-23,1.11427,1.11772,1.11404,1.11639
2024-02-26,1.11637,1.1174,1.11454,1.11632
2024-02-27,1.11623,1.11721,1.11432,1.11489
2024-02-28,1.11482,1.11527,1.11221,1.11265
2024-02-29,1.11266,1.11689,1.11178,1.11677
2024-03-01,1.11672,1.12188,1.11619,1.11786
2024-03-04,1.11811,1.12487,1.11621,1.12315
2024-03-05,1.12298,1.12517,1.12181,1.12239
2024-03-06,1.12249,1.12682,1.12229,1.12298
2024-03-07,1.12296,1.12506,1.12077,1.1241
2024-03-08,1.12414,1.12901,1.12294,1.12765
2024-03-11,1.12781,1.12821,1.12393,1.12426
2024-03-12,1.12426,1.12499,1.11867,1.1223
2024-03-13,1.12229,1.12532,1.12162,1.12464
2024-03-14,1.12464,1.12784,1.12419,1.12723
2024-03-15,1.12721,1.12762,1.12452,1.12528
2024-03-18,1.12495,1.1308,1.12397,1.12943
2024-03-19,1.12943,1.13068,1.12484,1.12976
2024-03-20,1.12977,1.13476,1.12959,1.1332
2024-03-21,1.13318,1.14587,1.13122,1.13632
2024-03-22,1.13631,1.13803,1.12958,1.13087
2024-03-25,1.13049,1.1372,1.13029,1.13693
2024-03-26,1.13694,1.14313,1.13668,1.14129
2024-03-27,1.14129,1.14515,1.13989,1.14212
2024-03-28,1.14214,1.14392,1.13714,1.13805
2024-04-01,1.13894,1.14006,1.13452,1.13516
2024-04-02,1.13526,1.1425,1.13494,1.14193
2024-04-03,1.14188,1.14385,1.14115,1.14228
2024-04-04,1.14229,1.14856,1.1388,1.14021
2024-04-05,1.13981,1.14275,1.13573,1.14
2024-04-08,1.13945,1.14634,1.13928,1.14568
2024-04-09,1.14558,1.14655,1.14421,1.14526
2024-04-10,1.14527,1.14814,1.14312,1.14451
2024-04-11,1.14458,1.14843,1.14017,1.14223
2024-04-12,1.14214,1.14301,1.13223,1.13773
2024-04-15,1.1373,1.14138,1.1342,1.13477
2024-04-16,1.13482,1.13826,1.13359,1.13447
2024-04-17,1.13443,1.1373,1.1318,1.13439
2024-04-18,1.1342,1.13637,1.13253,1.135
2024-04-19,1.13473,1.13529,1.11734,1.12615
2024-04-22,1.12635,1.12957,1.12139,1.1264
2024-04-23,1.12632,1.1357,1.12526,1.13486
2024-04-24,1.13481,1.14077,1.1348,1.1402
2024-04-25,1.14019,1.14368,1.13914,1.14166
2024-04-26,1.14151,1.14258,1.13854,1.14209
2024-04-29,1.14167,1.14531,1.14037,1.14363
2024-04-30,1.14356,1.14958,1.14238,1.14846
2024-05-01,1.14856,1.15128,1.14617,1.14813
2024-05-02,1.14784,1.14945,1.13858,1.14091
2024-05-03,1.14129,1.14179,1.13456,1.13593
2024-05-06,1.13615,1.1396,1.13524,1.13841
2024-05-07,1.13848,1.13979,1.13582,1.13611
2024-05-08,1.13613,1.13635,1.13293,1.13442
2024-05-09,1.13452,1.13669,1.13214,1.13468
2024-05-10,1.13464,1.13753,1.13437,1.13532
2024-05-13,1.13417,1.14095,1.13417,1.14057
2024-05-14,1.14062,1.14178,1.13624,1.14144
2024-05-15,1.14142,1.14536,1.13968,1.14426
2024-05-16,1.14417,1.14864,1.14104,1.14805
2024-05-17,1.1481,1.15421,1.14788,1.15405
2024-05-20,1.15511,1.15744,1.15364,1.15675
2024-05-21,1.15677,1.15845,1.15563,1.15793
2024-05-22,1.15795,1.16531,1.15758,1.16434
2024-05-23,1.16433,1.16471,1.16043,1.16106
2024-05-24,1.16091,1.16558,1.16044,1.1653
2024-05-27,1.16511,1.16777,1.16446,1.16695
2024-05-28,1.16661,1.1669,1.1622,1.16429
2024-05-29,1.16435,1.16556,1.15969,1.15996
2024-05-30,1.15999,1.16078,1.14981,1.15018
2024-05-31,1.15018,1.15339,1.14756,1.14986
2024-06-03,1.14983,1.14988,1.14395,1.14721
2024-06-04,1.14719,1.14823,1.13624,1.13713
2024-06-05,1.13672,1.14319,1.13624,1.14251
2024-06-06,1.14252,1.14252,1.13731,1.1381
2024-06-07,1.13768,1.14232,1.13683,1.14077
2024-06-10,1.1418,1.14243,1.1376,1.14042
2024-06-11,1.14042,1.14406,1.13931,1.14368
2024-06-12,1.14362,1.14603,1.14141,1.14454
2024-06-13,1.1445,1.1463,1.13905,1.14024
2024-06-14,1.14009,1.14083,1.12766,1.12962
2024-06-17,1.12924,1.13196,1.12778,1.12995
2024-06-18,1.13035,1.13043,1.12192,1.1239
2024-06-19,1.12368,1.12757,1.12262,1.12513
2024-06-20,1.12487,1.13188,1.12217,1.12836
2024-06-21,1.12835,1.13127,1.12572,1.13119
2024-06-24,1.12998,1.13432,1.12886,1.13278
2024-06-25,1.13283,1.13577,1.13142,1.13507
2024-06-26,1.13505,1.13764,1.13219,1.13276
2024-06-27,1.13243,1.13667,1.13177,1.13557
2024-06-28,1.13559,1.13901,1.13509,1.13567
2024-07-01,1.13685,1.14563,1.13642,1.14209
2024-07-02,1.14203,1.14703,1.14047,1.14648
2024-07-03,1.14644,1.15036,1.14607,1.14881
2024-07-04,1.149,1.1524,1.14706,1.14852
2024-07-05,1.14858,1.15158,1.14695,1.14801
2024-07-08,1.14758,1.15166,1.14502,1.1496
2024-07-09,1.14977,1.15148,1.14708,1.1479
2024-07-10,1.14803,1.15653,1.1473,1.15554
2024-07-11,1.15561,1.15795,1.15305,1.15755
2024-07-12,1.15747,1.16238,1.15611,1.16115
2024-07-15,1.16131,1.16327,1.15964,1.16118
2024-07-16,1.16125,1.16264,1.15889,1.15977
2024-07-17,1.15978,1.16105,1.14849,1.14899
2024-07-18,1.14865,1.15047,1.14656,1.14894
2024-07-19,1.14877,1.15085,1.1464,1.14784
2024-07-22,1.1481,1.15083,1.14608,1.15041
2024-07-23,1.15024,1.1521,1.14853,1.15039
2024-07-24,1.15043,1.15058,1.14101,1.14243
2024-07-25,1.14241,1.14246,1.12998,1.13228
2024-07-26,1.13271,1.13777,1.13203,1.13728
2024-07-29,1.1368,1.14037,1.13346,1.13983
2024-07-30,1.13984,1.1409,1.1328,1.13313
2024-07-31,1.13313,1.13402,1.12591,1.1288
2024-08-01,1.1289,1.12928,1.11091,1.11187
2024-08-02,1.1119,1.11226,1.09778,1.10044
2024-08-05,1.09908,1.09956,1.07444,1.08937
2024-08-06,1.08923,1.09507,1.07893,1.08126
2024-08-07,1.08137,1.10203,1.08087,1.09432
2024-08-08,1.09415,1.10523,1.08578,1.10435
2024-08-09,1.10443,1.10733,1.09945,1.10319
2024-08-12,1.10279,1.11253,1.10237,1.10454
2024-08-13,1.10452,1.11325,1.10406,1.11185
2024-08-14,1.11188,1.11373,1.10713,1.1101
2024-08-15,1.11012,1.12228,1.10921,1.12188
2024-08-16,1.12174,1.1228,1.11752,1.122
2024-08-19,1.12186,1.1237,1.1169,1.12071
2024-08-20,1.12102,1.12117,1.11285,1.1132
2024-08-21,1.1131,1.11646,1.11068,1.11501
2024-08-22,1.115,1.11791,1.11215,1.11598
2024-08-23,1.11575,1.12245,1.11448,1.11993
2024-08-26,1.11951,1.12068,1.11564,1.11793
2024-08-27,1.11768,1.12121,1.11486,1.11619
2024-08-28,1.11628,1.1174,1.10895,1.11074
2024-08-29,1.11063,1.11767,1.10963,1.11529
2024-08-30,1.11542,1.11983,1.1144,1.11648
2024-09-02,1.11626,1.12161,1.11428,1.11952
2024-09-03,1.11954,1.12096,1.11188,1.11484
2024-09-04,1.11491,1.11778,1.11111,1.11333
2024-09-05,1.1133,1.11724,1.11142,1.11277
2024-09-06,1.11259,1.11597,1.10557,1.10723
2024-09-09,1.10735,1.11179,1.10682,1.11058
2024-09-10,1.1105,1.1122,1.10456,1.10764
2024-09-11,1.10757,1.11258,1.10245,1.11172
2024-09-12,1.1118,1.11773,1.11037,1.11721
2024-09-13,1.11718,1.11742,1.10984,1.11349
2024-09-16,1.11311,1.11712,1.11175,1.11664
2024-09-17,1.11666,1.11843,1.11264,1.11518
2024-09-18,1.11522,1.11879,1.11203,1.11804
2024-09-19,1.11793,1.12768,1.11717,1.12605
2024-09-20,1.12598,1.13354,1.12408,1.13262
2024-09-23,1.13227,1.13427,1.12772,1.1311
2024-09-24,1.13103,1.13544,1.12968,1.13135
2024-09-25,1.13119,1.13703,1.12777,1.13301
2024-09-26,1.13307,1.13697,1.1307,1.13489
2024-09-27,1.13472,1.13633,1.12406,1.12453
2024-09-30,1.1245,1.13281,1.12406,1.13109
2024-10-01,1.13111,1.13392,1.12023,1.1246
2024-10-02,1.12426,1.12953,1.12077,1.12743
2024-10-03,1.12737,1.12832,1.11208,1.1187
2024-10-04,1.11886,1.12758,1.11668,1.12688
2024-10-07,1.12647,1.12782,1.1158,1.11814
2024-10-08,1.11818,1.12456,1.11526,1.1236
2024-10-09,1.12353,1.12558,1.1195,1.125
2024-10-10,1.12501,1.12579,1.11639,1.1184
2024-10-11,1.11843,1.12203,1.11813,1.11988
2024-10-14,1.12048,1.12764,1.11946,1.12656
2024-10-15,1.1266,1.12931,1.12477,1.1272
2024-10-16,1.12718,1.12798,1.11929,1.1239
2024-10-17,1.1239,1.12781,1.12254,1.12708
2024-10-18,1.12707,1.13196,1.12681,1.12843
2024-10-21,1.12888,1.12932,1.12365,1.12465
2024-10-22,1.12467,1.12599,1.12085,1.12365
2024-10-23,1.12366,1.12719,1.11905,1.11936
2024-10-24,1.11935,1.12504,1.11861,1.12335
2024-10-25,1.1233,1.12665,1.12154,1.12299
2024-10-28,1.12516,1.12713,1.12174,1.12187
2024-10-29,1.12188,1.13012,1.12098,1.12871
2024-10-30,1.12869,1.13005,1.12237,1.12268
2024-10-31,1.12266,1.12532,1.1109,1.11418
2024-11-01,1.11423,1.12809,1.11325,1.12389
2024-11-04,1.12414,1.12506,1.11688,1.11989
2024-11-05,1.1198,1.12648,1.11844,1.125
2024-11-06,1.1249,1.13066,1.12194,1.12834
2024-11-07,1.12818,1.13508,1.12798,1.13277
2024-11-08,1.1329,1.1334,1.1279,1.13133
2024-11-11,1.13097,1.13411,1.13097,1.13359
2024-11-12,1.13346,1.13387,1.12355,1.12423
2024-11-13,1.12415,1.12648,1.12234,1.12599
2024-11-14,1.12593,1.12839,1.12427,1.12727
2024-11-15,1.12731,1.12822,1.11898,1.11983
2024-11-18,1.12065,1.12244,1.11795,1.1201
2024-11-19,1.12006,1.12069,1.11265,1.11907
2024-11-20,1.11904,1.12397,1.11786,1.11856
2024-11-21,1.11858,1.11867,1.11468,1.11657
2024-11-22,1.11646,1.12119,1.11087,1.12053
2024-11-25,1.12161,1.12249,1.11304,1.11419
2024-11-26,1.114,1.11645,1.11183,1.11434
2024-11-27,1.11411,1.1188,1.11189,1.11825
2024-11-28,1.11823,1.12073,1.11789,1.12004
2024-11-29,1.12034,1.12225,1.11663,1.12222
2024-12-02,1.12136,1.12628,1.12001,1.12222
2024-12-03,1.1223,1.12502,1.11879,1.1232
2024-12-04,1.12313,1.12569,1.12086,1.12319
2024-12-05,1.12331,1.12638,1.11993,1.12086
2024-12-06,1.12087,1.1223,1.11753,1.1196
2024-12-09,1.1202,1.12375,1.11934,1.1203
2024-12-10,1.12021,1.12804,1.1188,1.12724
2024-12-11,1.12734,1.12853,1.12454,1.12725
2024-12-12,1.12722,1.13464,1.12582,1.13056
2024-12-13,1.13069,1.13109,1.12608,1.12658
2024-12-16,1.12627,1.1351,1.12512,1.13394
2024-12-17,1.13384,1.13954,1.13333,1.13483
2024-12-18,1.13487,1.13708,1.13228,1.13322
2024-12-19,1.13334,1.13595,1.12274,1.12406
2024-12-20,1.12402,1.12527,1.11737,1.12288
2024-12-23,1.12111,1.12729,1.12111,1.12681
2024-12-24,1.12693,1.13145,1.1259,1.12723
2024-12-26,1.12906,1.12915,1.12576,1.12602
2024-12-27,1.12586,1.13502,1.12549,1.13501
2024-12-30,1.13404,1.13797,1.1334,1.13343
2024-12-31,1.13397,1.13693,1.13262,1.13534
2025-01-02,1.13418,1.13657,1.12588,1.12941
2025-01-03,1.12932,1.1309,1.12665,1.12947
2025-01-06,1.12891,1.13329,1.12872,1.13267
2025-01-07,1.1327,1.13792,1.1321,1.13463
2025-01-08,1.13466,1.13607,1.1229,1.12635
2025-01-09,1.12629,1.12663,1.11758,1.12296
2025-01-10,1.12293,1.12585,1.11827,1.11923
2025-01-13,1.11897,1.12145,1.10935,1.12145
2025-01-14,1.12149,1.12149,1.11285,1.11465
2025-01-15,1.11456,1.11954,1.11048,1.11726
2025-01-16,1.11718,1.11723,1.11091,1.11462
2025-01-17,1.11464,1.11504,1.10885,1.11361
2025-01-20,1.11323,1.11904,1.11132,1.11807
2025-01-21,1.11766,1.11933,1.11345,1.11823
2025-01-22,1.1182,1.11963,1.11528,1.1162
2025-01-23,1.1162,1.12145,1.11537,1.12087
2025-01-24,1.12087,1.13137,1.12044,1.13115
2025-01-27,1.13016,1.13052,1.121,1.12721
2025-01-28,1.12721,1.12857,1.12397,1.12496
2025-01-29,1.12486,1.13004,1.12423,1.12893
2025-01-30,1.1289,1.13215,1.12732,1.12948
2025-01-31,1.12949,1.13187,1.12734,1.12934
2025-02-03,1.1252,1.13393,1.12287,1.13239
2025-02-04,1.13246,1.13361,1.12754,1.12958
2025-02-05,1.12963,1.13134,1.12627,1.12727
2025-02-06,1.12723,1.12781,1.11937,1.12509
2025-02-07,1.12508,1.13142,1.12486,1.12858
2025-02-10,1.12737,1.13087,1.12626,1.1268
2025-02-11,1.12695,1.13705,1.12453,1.13594
2025-02-12,1.13603,1.1381,1.13223,1.13671
2025-02-13,1.13669,1.14034,1.13065,1.13519
2025-02-14,1.13502,1.13768,1.13178,1.13242
2025-02-17,1.13163,1.13828,1.13163,1.13718
2025-02-18,1.137,1.14235,1.13459,1.14146
2025-02-19,1.1415,1.14233,1.13569,1.13778
2025-02-20,1.13771,1.13904,1.13631,1.13765
2025-02-21,1.1376,1.13954,1.13295,1.13315
2025-02-24,1.135,1.13743,1.13099,1.13313
2025-02-25,1.13293,1.13382,1.12859,1.13129
2025-02-26,1.13113,1.1356,1.13009,1.13425
2025-02-27,1.13415,1.13916,1.1334,1.13395
2025-02-28,1.13397,1.13865,1.13104,1.13574
2025-03-03,1.13676,1.14307,1.13433,1.13924
2025-03-04,1.13924,1.13976,1.1299,1.13776
2025-03-05,1.13773,1.14987,1.13621,1.14851
2025-03-06,1.14811,1.15031,1.13737,1.13819
2025-03-07,1.13818,1.1387,1.132,1.13726
2025-03-10,1.13529,1.13774,1.1305,1.13389
2025-03-11,1.13386,1.14402,1.13017,1.14343
2025-03-12,1.14342,1.1464,1.1396,1.14302
2025-03-13,1.14307,1.14649,1.14015,1.1434
2025-03-14,1.14342,1.14694,1.14197,1.14445
2025-03-17,1.14333,1.14588,1.14278,1.14433
2025-03-18,1.14434,1.14494,1.13865,1.13991
2025-03-19,1.13993,1.14227,1.13657,1.14022
2025-03-20,1.14022,1.14605,1.13701,1.14289
2025-03-21,1.14292,1.14422,1.13867,1.14104
2025-03-24,1.14079,1.14328,1.13975,1.14057
2025-03-25,1.14056,1.14318,1.13892,1.14251
2025-03-26,1.14254,1.14422,1.13802,1.13806
2025-03-27,1.13806,1.14455,1.13801,1.14128
2025-03-28,1.14129,1.14393,1.13929,1.14032
2025-03-31,1.13927,1.14325,1.13822,1.14215
2025-04-01,1.14199,1.14264,1.13738,1.14148
2025-04-02,1.14183,1.1485,1.14071,1.14673
2025-04-03,1.14639,1.14641,1.12391,1.12516
2025-04-04,1.12501,1.1255,1.10222,1.10948
2025-04-07,1.09846,1.11228,1.09018,1.09374
2025-04-08,1.09383,1.09766,1.08092,1.08238
2025-04-09,1.08242,1.10033,1.06905,1.09911
2025-04-10,1.0987,1.104,1.06815,1.06933
2025-04-11,1.06956,1.07451,1.06127,1.06634
2025-04-14,1.07248,1.08637,1.06775,1.07407
2025-04-15,1.07432,1.08989,1.07371,1.08835
2025-04-16,1.0884,1.08865,1.07591,1.07686
2025-04-17,1.0769,1.09104,1.07634,1.08686
2025-04-21,1.08548,1.08548,1.07831,1.08115
2025-04-22,1.08129,1.09539,1.08121,1.09502
2025-04-23,1.09574,1.10181,1.0915,1.10095
2025-04-24,1.10053,1.10436,1.09729,1.10253
2025-04-25,1.10234,1.10753,1.10206,1.10287
2025-04-28,1.1024,1.10872,1.10026,1.10226
2025-04-29,1.10242,1.1075,1.10233,1.10492
2025-04-30,1.10484,1.10545,1.09534,1.10091
2025-05-01,1.10146,1.10726,1.099,1.10182
2025-05-02,1.10151,1.10436,1.09233,1.09738
2025-05-05,1.09557,1.09914,1.09267,1.09355
2025-05-06,1.09339,1.10465,1.0925,1.0997
2025-05-07,1.09945,1.10408,1.09212,1.09483
2025-05-08,1.09481,1.1034,1.09413,1.10184
2025-05-09,1.10153,1.10675,1.09949,1.10618
2025-05-12,1.10748,1.11595,1.10716,1.11433
2025-05-13,1.11387,1.11902,1.10927,1.11671
2025-05-14,1.11671,1.11829,1.11176,1.11642
2025-05-15,1.11647,1.11685,1.11024,1.11258
2025-05-16,1.11245,1.11422,1.10904,1.11399
2025-05-19,1.11168,1.1162,1.10978,1.11522
2025-05-20,1.1152,1.11619,1.10835,1.10915
2025-05-21,1.10909,1.1102,1.10401,1.10669
2025-05-22,1.10685,1.11358,1.10636,1.11239
2025-05-23,1.11259,1.11591,1.10758,1.11098
2025-05-26,1.11032,1.11597,1.11032,1.11303
2025-05-27,1.11297,1.1207,1.11207,1.11812
2025-05-28,1.11813,1.11886,1.1119,1.11401
2025-05-29,1.11395,1.12024,1.10928,1.11005
2025-05-30,1.10943,1.11151,1.1061,1.10844
2025-06-02,1.10711,1.11009,1.10499,1.10653
2025-06-03,1.10669,1.1149,1.10504,1.11326
2025-06-04,1.11346,1.11535,1.10845,1.10926
2025-06-05,1.109,1.11558,1.10836,1.11247
2025-06-06,1.11252,1.11555,1.11155,1.11214
2025-06-09,1.1119,1.1145,1.11117,1.11344
2025-06-10,1.11342,1.11458,1.10692,1.11077
2025-06-11,1.11086,1.11242,1.10814,1.1113
2025-06-12,1.1113,1.11134,1.1022,1.10361
2025-06-13,1.10356,1.10409,1.09335,1.10045
2025-06-16,1.09901,1.10622,1.09901,1.10473
2025-06-17,1.10474,1.10551,1.09472,1.09608
2025-06-18,1.09595,1.10143,1.09582,1.09862
2025-06-19,1.09858,1.10119,1.09519,1.09964
2025-06-20,1.09941,1.10357,1.0983,1.10001
2025-06-23,1.0961,1.09953,1.09401,1.09857
2025-06-24,1.09872,1.10396,1.09535,1.09613
2025-06-25,1.09627,1.10044,1.0955,1.09937
2025-06-26,1.09945,1.10191,1.09651,1.09838
2025-06-27,1.09859,1.1006,1.09393,1.09625
2025-06-30,1.09604,1.09652,1.08789,1.08907
2025-07-01,1.08897,1.08948,1.08363,1.08745
2025-07-02,1.08745,1.08835,1.07575,1.08117
2025-07-03,1.0809,1.08678,1.07836,1.08588
2025-07-04,1.0857,1.08616,1.08163,1.08536
2025-07-07,1.08457,1.08741,1.08143,1.0861
2025-07-08,1.08611,1.08673,1.0804,1.08169
2025-07-09,1.08146,1.08422,1.07811,1.07888
2025-07-10,1.0788,1.08245,1.07758,1.08202
2025-07-11,1.08201,1.08242,1.07436,1.07567
2025-07-14,1.07532,1.07564,1.07082,1.0717
2025-07-15,1.07181,1.07402,1.0692,1.07307
2025-07-16,1.07304,1.07818,1.07141,1.07452
2025-07-17,1.07443,1.08069,1.0739,1.07948
2025-07-18,1.07951,1.07956,1.07431,1.07525
2025-07-21,1.07434,1.07786,1.07417,1.07676
2025-07-22,1.07684,1.07738,1.07134,1.0719
2025-07-23,1.07183,1.07821,1.07179,1.07627
2025-07-24,1.07635,1.07719,1.07314,1.0744
2025-07-25,1.07451,1.07546,1.06734,1.0683
2025-07-28,1.06927,1.07773,1.06806,1.07305
2025-07-29,1.07304,1.07688,1.07182,1.07613
2025-07-30,1.07566,1.08019,1.07432,1.07867
2025-07-31,1.07862,1.07916,1.07234,1.07249
2025-08-01,1.07241,1.07594,1.0665,1.06767
2025-08-04,1.06781,1.07684,1.06666,1.07287
2025-08-05,1.07291,1.07798,1.07218,1.0738
2025-08-06,1.07351,1.0783,1.07318,1.07724
2025-08-07,1.07724,1.08634,1.07577,1.08354
2025-08-08,1.08381,1.08725,1.08332,1.08709
2025-08-11,1.08562,1.09175,1.08542,1.0907
2025-08-12,1.0908,1.09288,1.08793,1.0886
2025-08-13,1.08859,1.09399,1.088,1.09271
2025-08-14,1.09277,1.09605,1.09243,1.09278
2025-08-15,1.09271,1.0936,1.09049,1.09334
2025-08-18,1.0935,1.09409,1.08969,1.09065
2025-08-19,1.09072,1.09089,1.08761,1.08935
2025-08-20,1.08946,1.09187,1.08087,1.08172
2025-08-21,1.08159,1.08605,1.08151,1.08439
2025-08-22,1.0845,1.08629,1.0824,1.08323
2025-08-25,1.08381,1.08569,1.08241,1.08416
2025-08-26,1.0843,1.08658,1.08225,1.08341
2025-08-27,1.08313,1.0848,1.08157,1.08262
2025-08-28,1.08267,1.08425,1.08091,1.08267
2025-08-29,1.08259,1.0843,1.07825,1.08143
2025-09-01,1.0806,1.08591,1.08057,1.08434
2025-09-02,1.08448,1.08498,1.07429,1.07769
2025-09-03,1.07743,1.08167,1.07519,1.08165
2025-09-04,1.08093,1.08376,1.07983,1.08221
2025-09-05,1.0822,1.08351,1.07707,1.07793
2025-09-08,1.07693,1.07855,1.07418,1.07474
2025-09-09,1.07469,1.07907,1.0743,1.07835
2025-09-10,1.07832,1.08182,1.07756,1.08096
2025-09-11,1.08094,1.08151,1.07826,1.08073
2025-09-12,1.0807,1.08087,1.07888,1.07983
2025-09-15,1.08018,1.08287,1.07952,1.08098
2025-09-16,1.08101,1.0812,1.07225,1.07307
2025-09-17,1.07311,1.07595,1.07269,1.07538
2025-09-18,1.07496,1.07691,1.07274,1.07414
2025-09-19,1.07411,1.07485,1.071,1.07171
2025-09-22,1.07093,1.07342,1.07013,1.07106
2025-09-23,1.07114,1.07247,1.06875,1.07009
2025-09-24,1.06986,1.07116,1.06708,1.06904
2025-09-25,1.06905,1.07164,1.06644,1.06728
2025-09-26,1.06742,1.07054,1.06675,1.06935
2025-09-29,1.06908,1.07301,1.06897,1.07091
2025-09-30,1.07098,1.07243,1.06881,1.07062
2025-10-01,1.0708,1.07798,1.06817,1.07446
2025-10-02,1.07439,1.07568,1.07088,1.07221
2025-10-03,1.07221,1.0734,1.07028,1.07244
2025-10-06,1.07102,1.07431,1.07013,1.07191
2025-10-07,1.07185,1.07299,1.06968,1.07225
2025-10-08,1.07223,1.07626,1.07141,1.0748
2025-10-09,1.0745,1.07503,1.06986,1.07258
2025-10-10,1.073,1.07339,1.06752,1.06948
2025-10-13,1.06818,1.07351,1.06812,1.07221
2025-10-14,1.07216,1.0734,1.06524,1.06666
2025-10-15,1.06648,1.07016,1.06597,1.06779
2025-10-16,1.06752,1.07321,1.06452,1.06508
2025-10-17,1.06519,1.06533,1.05847,1.06504
2025-10-20,1.06465,1.06637,1.06064,1.06228
2025-10-21,1.06233,1.06549,1.06025,1.06423
2025-10-22,1.06422,1.06532,1.05989,1.06263
2025-10-23,1.0628,1.06557,1.05915,1.06014
2025-10-24,1.05998,1.06122,1.05743,1.05873
2025-10-27,1.06101,1.06258,1.05946,1.06029
2025-10-28,1.06032,1.06091,1.05234,1.05301
2025-10-29,1.05301,1.05649,1.05046,1.05526
2025-10-30,1.05526,1.05621,1.05273,1.05443
2025-10-31,1.05437,1.05853,1.05326,1.05823
2025-11-03,1.05766,1.06218,1.05662,1.0615
2025-11-04,1.06139,1.06263,1.05401,1.05536
2025-11-05,1.05536,1.05829,1.05168,1.05747
2025-11-06,1.05748,1.06042,1.05601,1.05914
2025-11-07,1.05916,1.0604,1.0562,1.05977
2025-11-10,1.05958,1.06201,1.05906,1.06062
2025-11-11,1.06051,1.06109,1.05199,1.05262
2025-11-12,1.05275,1.05315,1.04523,1.04754
2025-11-13,1.04762,1.04873,1.04363,1.0439
2025-11-14,1.04399,1.04576,1.03636,1.04557
2025-11-17,1.04531,1.04928,1.0444,1.04737
2025-11-18,1.04713,1.05182,1.04425,1.05143
2025-11-19,1.05124,1.05498,1.04981,1.05181
2025-11-20,1.052,1.05774,1.05128,1.05337
2025-11-21,1.05354,1.05992,1.05127,1.05849
2025-11-24,1.05897,1.06051,1.05534,1.05964
2025-11-25,1.05969,1.06614,1.0593,1.06346
2025-11-26,1.06305,1.06662,1.05937,1.06466
2025-11-27,1.0646,1.06749,1.06379,1.06541
2025-11-28,1.06541,1.06661,1.06294,1.06362
2025-12-01,1.06356,1.0642,1.06058,1.06313
2025-12-02,1.06293,1.06378,1.06047,1.06102
2025-12-03,1.06101,1.06856,1.06061,1.06748
2025-12-04,1.06754,1.07174,1.06704,1.07047
2025-12-05,1.07046,1.07369,1.07046,1.07227
2025-12-08,1.07195,1.07615,1.0703,1.07459
2025-12-09,1.07459,1.07607,1.07175,1.07245
2025-12-10,1.07244,1.07331,1.06908,1.07057
2025-12-11,1.07051,1.07067,1.06366,1.06436
2025-12-12,1.06468,1.06504,1.06213,1.06425
2025-12-15,1.0634,1.0662,1.06319,1.06506
2025-12-16,1.06488,1.06877,1.06334,1.06737
2025-12-17,1.06737,1.06787,1.0614,1.06414
2025-12-18,1.06384,1.06715,1.06141,1.0631
2025-12-19,1.0629,1.06467,1.06264,1.06388
2025-12-22,1.06388,1.06724,1.06365,1.06601
2025-12-23,1.06605,1.06732,1.0628,1.06448
2025-12-24,1.06444,1.06617,1.06264,1.06376
2025-12-25,1.06318,1.06574,1.06305,1.06435
2025-12-26,1.06436,1.06621,1.06315,1.06544
2025-12-29,1.06542,1.06815,1.0631,1.06583
2025-12-30,1.06533,1.06689,1.06426,1.06627
2025-12-31,1.06623,1.06824,1.06424,1.06776
2026-01-02,1.06755,1.0687,1.0655,1.06639
2026-01-05,1.06673,1.0731,1.06501,1.07236
2026-01-06,1.07231,1.07463,1.07155,1.0742
2026-01-07,1.07416,1.07573,1.07281,1.07338
2026-01-08,1.07336,1.07441,1.07106,1.07343
2026-01-09,1.07341,1.07502,1.07207,1.07361
